bblid,scanid,restExclude,restExcludeVoxelwise,restNoDataExclude,restRelMeanRMSMotion,restRelMeanRMSMotionExclude,restNSpikesMotion,restNSpikesMotionExclude,restNormCrossCorr,restNormCoverage,restCoregCrossCorr,restCoregCoverage,restVoxelwiseCoverageExclude,restRpsMapCorrectionNotApplied
106154,5224,0,0,0,0.0323336,0,0,0,0.91642136,0.9726859926,0.90101092,0.9799018837,0,0
118393,5225,0,0,0,0.0653969,0,4,0,0.89195112,0.9402409716,0.86380394,0.9451190811,0,0
97456,5226,0,0,0,0.0372526,0,0,0,0.92006282,0.9815602536,0.89306608,0.9844510994,0,0
120925,5227,0,0,0,0.168881,0,9,0,0.91307863,0.9836179761,0.88910275,0.9853824665,0,0
104991,5229,0,0,0,0.0911295,0,7,0,0.91596256,0.9886479647,0.89222878,0.991711293,0,0
108005,5230,0,0,0,0.073939,0,4,0,0.91342693,0.9858458463,0.88927302,0.9883414936,0,0
120127,5231,1,1,0,0.984172,1,98,1,0.91629986,0.9840008083,0.89614638,0.9888504051,0,0
91093,5232,0,0,0,0.100532,0,6,0,0.90777113,0.9832510954,0.88329279,0.9857820164,0,0
120902,5233,0,0,0,0.0363666,0,0,0,0.91021598,0.9857448212,0.8850534,0.9896029843,0,0
120940,5234,1,1,0,0.623414,1,49,1,0.91763714,0.9686449871,0.89576415,0.9723093333,0,0
110292,5235,0,0,0,0.0592582,0,4,0,0.91450263,0.9844846655,0.89524182,0.9869649142,0,0
106880,5237,0,1,0,0.0801359,0,9,0,0.89390583,0.9390765239,0.86778769,0.9488666409,1,0
116666,5241,1,1,0,0.230193,1,31,1,0.90815503,0.9817782552,0.88426129,0.9841518732,0,0
117201,5243,1,1,0,0.191982,0,23,1,0.90908516,0.9851333532,0.8826316,0.9881281025,0,0
118672,5244,1,1,0,0.256051,1,31,1,0.91917737,0.9841656387,0.900131,0.9876001179,0,0
115096,5259,0,0,0,0.0261242,0,0,0,0.91073884,0.9764026544,0.89130519,0.9821997474,0,0
119317,5260,0,0,0,0.131902,0,18,0,0.91314085,0.9826715301,0.89425584,0.987386699,0,0
95998,5261,0,0,0,0.0663274,0,1,0,0.92309276,0.9837083671,0.89957481,0.9883952207,0,0
110153,5263,0,0,0,0.0338225,0,0,0,0.90259143,0.9535443873,0.87689007,0.9563723411,0,0
118276,5264,0,0,0,0.0528706,0,0,0,0.90302649,0.9690969416,0.88252459,0.974781872,0,0
118162,5266,0,0,0,0.0725624,0,5,0,0.91193524,0.9770619763,0.89303602,0.9831273372,0,0
117129,5267,0,0,0,0.0721411,0,1,0,0.91724467,0.9877706411,0.89080297,0.9911467524,0,0
87053,5269,0,0,0,0.0588121,0,0,0,0.91756996,0.9847292527,0.8992612,0.9890921348,0,0
116531,5270,0,0,0,0.0602966,0,2,0,0.91081097,0.9615838615,0.88627618,0.9704322172,0,0
121476,5271,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
102845,5273,0,0,0,0.179972,0,19,0,0.91224718,0.9706016845,0.89366444,0.9748814101,0,0
116618,5274,0,0,0,0.0797764,0,7,0,0.89487718,0.9809913225,0.8675255,0.9822923631,0,0
120220,5275,0,0,0,0.0735603,0,9,0,0.90801611,0.9876217619,0.88327394,0.9909727991,0,0
121458,5276,0,0,0,0.150459,0,17,0,0.91514385,0.9875047855,0.89519959,0.9909886375,0,0
117466,5277,0,0,0,0.0695327,0,0,0,0.91597622,0.9826981157,0.89227091,0.9877983898,0,0
103853,5279,0,0,0,0.0841136,0,7,0,0.91645105,0.9740152708,0.89724095,0.9786707975,0,0
89367,5292,0,0,0,0.136241,0,17,0,0.90697941,0.9682196181,0.88403923,0.9736402725,0,0
125524,5293,1,1,0,0.589386,1,54,1,0.90717415,0.9889829428,0.88188915,0.99061413,0,0
122271,5294,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
122732,5295,0,0,0,0.141588,0,12,0,0.90052338,0.9565326046,0.87091344,0.9612995203,0,0
106270,5319,0,0,0,0.040507,0,0,0,0.8956284,0.9681185929,0.87635419,0.9716906606,0,0
122325,5320,0,0,0,0.104982,0,15,0,0.90576009,0.9670126335,0.8870632,0.9708413689,0,0
120448,5321,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
108513,5322,0,0,0,0.134226,0,17,0,0.89675897,0.9805553193,0.86685166,0.9856426609,0,0
118057,5323,0,0,0,0.0340952,0,0,0,0.90901653,0.985973457,0.87937254,0.9889536384,0,0
116874,5325,0,0,0,0.0843839,0,8,0,0.90625705,0.9759560169,0.88111777,0.9802706728,0,0
118708,5331,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
105866,5332,1,1,0,0.164507,0,22,1,0.89822545,0.9764717768,0.87406487,0.9805171257,0,0
120873,5333,1,1,0,0.348123,1,41,1,0.9155628,0.9794334085,0.89206431,0.9841738519,0,0
117847,5336,1,1,0,0.435002,1,71,1,0.91410215,0.9786836957,0.88793645,0.9802167498,0,0
120695,5337,1,1,0,0.212163,1,36,1,0.89771864,0.9528372113,0.87085596,0.9582141849,0,0
125557,5340,0,0,0,0.115179,0,7,0,0.9207854,0.97114403,0.89815474,0.9746682279,0,0
122913,5344,0,0,0,0.0374136,0,0,0,0.90984001,0.9834425114,0.88360549,0.9873044884,0,0
125250,5345,0,0,0,0.13016,0,6,0,0.90632115,0.9879035689,0.88204281,0.9909717493,0,0
93948,5346,0,0,0,0.137056,0,13,0,0.91099163,0.9866168276,0.89097575,0.9903481517,0,0
121566,5366,0,0,0,0.113139,0,8,0,0.91589282,0.9897326556,0.8901059,0.9923079992,0,0
122235,5373,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
115475,5378,0,0,0,0.0639598,0,1,0,0.90398922,0.9754721596,0.8833214,0.9791468791,0,0
90520,5379,0,0,0,0.180426,0,17,0,0.8955055,0.9800927305,0.86625952,0.9816780357,0,0
110304,5381,1,1,0,0.63145,1,85,1,0.91822967,0.9761261645,0.89798979,0.9806933828,0,0
117838,5382,0,0,0,0.0816256,0,3,0,0.91651682,0.9753392318,0.89541635,0.9839925087,0,0
116191,5385,1,1,0,0.486273,1,84,1,0.91863468,0.9790931133,0.89777677,0.9853378315,0,0
114117,5387,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
93242,5388,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
120922,5389,0,0,0,0.050267,0,1,0,0.91039317,0.9758709431,0.88946422,0.9788368165,0,0
125292,5391,0,0,0,0.0345571,0,0,0,0.91207217,0.9758496746,0.88928401,0.9795111361,0,0
115891,5393,1,1,0,0.218405,1,25,1,0.90357448,0.964768812,0.87739098,0.9669763659,0,0
115954,5394,0,0,0,0.0308446,0,0,0,0.90502094,0.9752435238,0.88744764,0.9809189315,0,0
122451,5395,0,0,0,0.061703,0,4,0,0.91449931,0.9789016973,0.88682638,0.9837112639,0,0
118513,5409,0,0,0,0.0378917,0,2,0,0.90926631,0.9900304139,0.88551341,0.9928219222,0,0
121001,5410,0,0,0,0.0659842,0,6,0,0.90908682,0.9746161045,0.8856789,0.9808679757,0,0
98427,5411,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
101598,5412,0,0,0,0.0507697,0,3,0,0.91139853,0.9714843252,0.89341716,0.9795274974,0,0
119338,5413,0,0,0,0.0610486,0,0,0,0.91728989,0.9822993322,0.89035608,0.9855110189,0,0
102102,5415,0,0,0,0.0550756,0,0,0,0.92244825,0.974499128,0.90162035,0.9790328074,0,0
106802,5416,0,0,0,0.0403647,0,1,0,0.90579068,0.9781998384,0.88183877,0.9794924742,0,0
93705,5419,0,0,0,0.049054,0,0,0,0.90229948,0.9662416522,0.87599617,0.9721650404,0,0
105099,5420,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85876,5423,0,0,0,0.097249,0,5,0,0.90115668,0.9481102982,0.87812395,0.9525295136,0,0
99610,5425,0,0,0,0.0308788,0,0,0,0.88759561,0.9607809775,0.86269739,0.9664143793,0,0
120832,5426,0,0,0,0.0542931,0,1,0,0.9047548,0.9702348037,0.88170136,0.9762635059,0,0
120508,5427,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
121449,5428,0,0,0,0.151739,0,15,0,0.90414918,0.9753711345,0.87796202,0.9801073923,0,0
116034,5434,0,0,0,0.0314795,0,0,0,0.91802028,0.9871113191,0.89185109,0.9909706473,0,0
115799,5435,0,0,0,0.0532346,0,1,0,0.91112306,0.9734835595,0.89256628,0.9788166789,0,0
115800,5436,0,1,0,0.0957855,0,11,0,0.90692604,0.9660502361,0.88997168,0.9718970933,1,0
102924,5455,0,0,0,0.0728077,0,5,0,0.9099328,0.9779020801,0.8827124,0.9815821513,0,0
125106,5457,0,0,0,0.0859473,0,5,0,0.91153525,0.9809753712,0.89117048,0.9855282609,0,0
120613,5458,0,0,0,0.0237929,0,0,0,0.90897497,0.9785188652,0.88302156,0.9828502763,0,0
121407,5462,0,0,0,0.0222935,0,0,0,0.90427872,0.9660502361,0.88821339,0.9707189979,0,0
122481,5463,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
126554,5464,0,0,0,0.0387435,0,0,0,0.90584103,0.9802256583,0.87991951,0.9832759574,0,0
121017,5465,0,0,0,0.0709833,0,4,0,0.91100244,0.9769503169,0.88314538,0.9803743901,0,0
121677,5468,0,0,0,0.13379,0,17,0,0.91202757,0.9829108002,0.87741616,0.9875720501,0,0
125454,5469,0,0,0,0.0434391,0,1,0,0.91155706,0.9845963249,0.89625892,0.9883909563,0,0
114912,5470,0,0,0,0.041354,0,0,0,0.88810731,0.9610946872,0.86249882,0.9688696889,0,0
117562,5472,1,1,0,0.365029,1,50,1,0.91774749,0.9765781191,0.89509754,0.9815866707,0,0
117982,5473,0,0,0,0.0507278,0,1,0,0.91030487,0.9597228721,0.88788616,0.9653215556,0,0
115382,5474,0,1,0,0.0299399,0,0,0,0.91384734,0.9830490451,0.87197101,0.9876243677,1,0
125498,5475,1,1,0,0.1753,0,24,1,0.89969565,0.9540654643,0.86982589,0.961233888,0,0
125558,5480,0,0,0,0.112754,0,6,0,0.9217843,0.9799917054,0.89854307,0.9854976609,0,0
91413,5481,0,0,0,0.0481092,0,1,0,0.91493951,0.979125016,0.88470179,0.9845245063,0,0
117595,5482,1,1,0,0.644004,1,63,1,0.85424488,0.8921211026,0.83551196,0.9025099108,1,0
126230,5483,0,0,0,0.154934,0,17,0,0.90020489,0.9684854737,0.8728834,0.9729776034,0,0
119671,5484,0,0,0,0.0522739,0,1,0,0.91236741,0.9787581352,0.88986307,0.9816640496,0,0
126395,5494,0,0,0,0.0526384,0,2,0,0.91994839,0.9844421286,0.90124474,0.9881495238,0,0
126236,5495,0,0,0,0.0952604,0,6,0,0.91811237,0.9873612234,0.89238201,0.9896964809,0,0
122508,5496,1,1,0,0.232007,1,29,1,0.87837305,0.948854694,0.84073506,0.9447607627,0,0
118009,5500,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
114891,5501,0,0,0,0.033911,0,1,0,0.91016241,0.9715481306,0.8925057,0.975802938,0,0
87189,5502,0,0,0,0.0354545,0,0,0,0.91744937,0.9799172658,0.89873653,0.9845495652,0,0
125151,5504,0,0,0,0.156251,0,8,0,0.91147197,0.9850482794,0.88800378,0.9879009836,0,0
99771,5505,0,0,0,0.143764,0,12,0,0.89791117,0.9755625506,0.86868579,0.975875148,0,0
87936,5506,0,1,0,0.126504,0,11,0,0.87095795,0.9052969076,0.84633601,0.9122164509,1,0
121099,5507,0,0,0,0.0630602,0,4,0,0.8904613,0.9649442767,0.86417856,0.9684925633,0,0
127449,5508,0,0,0,0.0804064,0,4,0,0.90604594,0.9696658727,0.87868414,0.9751486769,0,0
121461,5510,0,0,0,0.030808,0,0,0,0.92529952,0.972324429,0.9069317,0.982193727,0,0
126903,5511,1,1,0,0.239002,1,30,1,0.90675584,0.9677144924,0.88505315,0.9718106901,0,0
96659,5512,0,0,0,0.113611,0,12,0,0.92200331,0.9646092986,0.9043861,0.9708120162,0,0
117694,5514,1,1,0,0.220113,1,37,1,0.91285754,0.9853407206,0.88801304,0.9892292309,0,0
125280,5515,0,0,0,0.0338601,0,0,0,0.90170712,0.9806191246,0.87036348,0.981704982,0,0
125508,5516,0,0,0,0.101093,0,4,0,0.91343395,0.9681292272,0.88745468,0.9721710331,0,0
121085,5537,0,0,0,0.0444804,0,1,0,0.91535153,0.9809541027,0.89453879,0.9867380072,0,0
126311,5538,0,0,0,0.0892022,0,10,0,0.91859915,0.9803000979,0.89865873,0.9865255444,0,0
87166,5539,0,0,0,0.0514833,0,3,0,0.92027637,0.9732442895,0.90062853,0.9824394379,0,0
126837,5544,0,0,0,0.105301,0,5,0,0.91270955,0.9830384109,0.88773877,0.9879773155,0,0
127128,5545,0,0,0,0.0522958,0,0,0,0.90750428,0.9644125655,0.88831068,0.9681955427,0,0
127417,5546,0,0,0,0.0755444,0,2,0,0.91618888,0.9806191246,0.89250379,0.9849685058,0,0
126921,5547,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
120997,5549,1,1,0,0.677296,1,45,1,0.90798717,0.9740046366,0.88598823,0.9800197562,0,0
122911,5550,0,0,0,0.128309,0,13,0,0.90879129,0.9668637544,0.8840981,0.9732447601,0,0
127082,5551,0,0,0,0.0335444,0,0,0,0.91530124,0.9838731975,0.88924539,0.9876257692,0,0
118702,5552,0,0,0,0.110766,0,11,0,0.91365568,0.9827672381,0.88982572,0.9875434869,0,0
93083,5554,0,0,0,0.0350113,0,0,0,0.91513977,0.98143796,0.89200371,0.9870015581,0,0
119542,5556,0,0,0,0.0239921,0,0,0,0.91411524,0.9702720235,0.89830339,0.9748189694,0,0
125181,5557,1,1,0,0.235149,1,31,1,0.90691386,0.9753551832,0.8858045,0.9825236203,0,0
109581,5559,1,1,0,0.764726,1,41,1,0.9023135,0.9947413757,0.87863261,0.9970490821,0,0
104004,5560,0,0,0,0.0406386,0,0,0,0.90822445,0.9619454252,0.88895387,0.968971453,0,0
115749,5561,0,0,0,0.0371067,0,0,0,0.90230841,0.9689161598,0.87444551,0.9728937218,0,0
120730,5569,0,0,0,0.0258986,0,0,0,0.90252653,0.982761921,0.88035964,0.985654697,0,0
125554,5571,1,1,0,0.222845,1,37,1,0.91358729,0.9831660216,0.89707628,0.9883679839,0,0
125511,5572,0,0,0,0.130295,0,18,0,0.91818037,0.982761921,0.8960837,0.9863136393,0,0
105979,5588,0,0,0,0.0801259,0,1,0,0.90585246,0.9804170744,0.88685355,0.9855393353,0,0
125184,5589,0,0,0,0.0863271,0,7,0,0.90422886,0.9650399847,0.87396706,0.9679044264,0,0
127035,5590,0,0,0,0.0729136,0,2,0,0.91413882,0.9830384109,0.88922646,0.9875147966,0,0
107366,5591,0,0,0,0.0611115,0,3,0,0.91367156,0.9904823685,0.89048529,0.9930900909,0,0
126852,5592,1,1,0,0.213863,1,26,1,0.84584939,0.8914830491,0.81768931,0.8919878066,1,0
122630,5594,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
96591,5595,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
126293,5596,0,0,0,0.0373777,0,0,0,0.91672977,0.983564805,0.89849134,0.9870058756,0,0
99419,5597,0,0,0,0.0715716,0,8,0,0.92295031,0.9786092561,0.89993864,0.9849854164,0,0
120364,5605,0,0,0,0.0958213,0,10,0,0.89229341,0.9557882088,0.8679702,0.9597572326,0,0
126365,5606,1,1,0,0.53587,1,52,1,0.88773483,0.919009741,0.86954512,0.9192006231,1,0
121605,5608,0,1,0,0.125255,0,11,0,0.91438047,0.9799970225,0.88340397,0.9845399527,1,0
85715,5624,0,0,0,0.0543886,0,1,0,0.90426863,0.97265409,0.88382943,0.9758070954,0,0
114445,5625,0,0,0,0.0681335,0,3,0,0.92439457,0.9709738824,0.90109255,0.9772377765,0,0
87699,5626,0,0,0,0.0339564,0,0,0,0.91393403,0.9858245779,0.89490419,0.9900946588,0,0
118630,5630,0,0,0,0.196038,0,19,0,0.91742014,0.9803585861,0.89719475,0.9853848737,0,0
121035,5631,0,0,0,0.0907319,0,6,0,0.91899344,0.9842028585,0.89678403,0.9883442471,0,0
122124,5632,0,0,0,0.044084,0,0,0,0.9117937,0.9764983624,0.89271396,0.9822547319,0,0
113223,5639,0,0,0,0.0384307,0,0,0,0.91455285,0.9804330257,0.89102844,0.984788,0,0
122277,5641,1,1,0,0.305354,1,50,1,0.90495122,0.9806616615,0.88531062,0.9852361128,0,0
126389,5642,0,0,0,0.0871509,0,6,0,0.91474398,0.979268578,0.89156286,0.9838478492,0,0
115492,5657,0,0,0,0.0976656,0,3,0,0.91115975,0.9848728147,0.88795183,0.9891171638,0,0
127386,5658,0,0,0,0.0386196,0,0,0,0.91634155,0.9763494832,0.90047885,0.9825648604,0,0
109549,5660,0,1,0,0.0867499,0,7,0,0.91781331,0.9654015484,0.88743968,0.9727750176,1,0
126930,5673,1,1,0,0.432757,1,54,1,0.91209038,0.9729465312,0.88875751,0.9739168844,0,0
84050,5674,0,0,0,0.0502921,0,3,0,0.90551233,0.9632693862,0.87990672,0.9651485608,0,0
99274,5676,0,0,0,0.0237778,0,0,0,0.9089059,0.9706389043,0.88070153,0.9750083912,0,0
126203,5677,0,0,0,0.0583674,0,4,0,0.90691633,0.9796514101,0.89087513,0.9808097883,0,0
126503,5678,0,0,0,0.0494914,0,0,0,0.90474712,0.9623442087,0.88700334,0.9646292705,0,0
116943,5679,0,0,0,0.0459581,0,3,0,0.92131015,0.9825386023,0.89556953,0.9865521106,0,0
127350,5680,1,1,0,0.284501,1,32,1,0.88830109,0.9933163895,0.86292038,0.9956672909,0,0
93330,5681,0,0,0,0.0347914,0,0,0,0.92058529,0.9916521333,0.89733419,0.994675147,0,0
127236,5682,0,0,0,0.0555515,0,3,0,0.89755699,0.976620656,0.87684307,0.9814230016,0,0
125217,5683,0,0,0,0.0803135,0,1,0,0.91567047,0.9775458336,0.89750469,0.982711774,0,0
126906,5686,0,0,0,0.0408777,0,0,0,0.90375321,0.986824195,0.87644832,0.990649643,0,0
89377,5692,0,0,0,0.0449848,0,1,0,0.90344224,0.9861701902,0.87996076,0.9899809203,0,0
120562,5693,0,0,0,0.139607,0,11,0,0.91175034,0.9752594751,0.88548068,0.9799101805,0,0
82124,5712,0,0,0,0.0389718,0,0,0,0.91029252,0.9808796632,0.89189121,0.986436252,0,0
86972,5713,0,0,0,0.134382,0,19,0,0.91138992,0.9751318644,0.89569913,0.980501324,0,0
119725,5716,0,0,0,0.0714556,0,3,0,0.89563204,0.9449040793,0.87655947,0.9495259945,0,0
119848,5718,0,0,0,0.042248,0,1,0,0.91878836,0.9871272705,0.8938142,0.9902945149,0,0
91726,5719,0,0,0,0.0705611,0,3,0,0.91463598,0.9905355396,0.89207677,0.9946872295,0,0
106246,5720,1,1,0,0.240963,1,24,1,0.91653756,0.9806563444,0.88975641,0.985633035,0,0
128601,5721,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
116591,5722,1,1,0,0.358055,1,51,1,0.90428025,0.9862658982,0.87802958,0.9888827501,0,0
104059,5723,1,1,0,0.409505,1,44,1,0.87133671,0.9562401634,0.85126391,0.9615668168,0,0
125501,5724,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
118126,5730,0,0,0,0.0802766,0,3,0,0.90941941,0.9815549365,0.88879999,0.9858670882,0,0
127959,5731,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
116086,5744,0,0,0,0.0563278,0,4,0,0.89908691,0.9516780808,0.87782559,0.9521593582,0,0
105054,5745,0,0,0,0.0217148,0,0,0,0.91619066,0.9851918415,0.89377658,0.9890886436,0,0
96213,5748,0,0,0,0.044162,0,0,0,0.92077461,0.9843889575,0.89501528,0.988156955,0,0
118606,5749,0,0,0,0.0455049,0,0,0,0.91151967,0.9804542942,0.89240712,0.9858926659,0,0
105365,5750,0,0,0,0.0726443,0,6,0,0.89977019,0.9643700285,0.87512172,0.9674986657,0,0
94697,5751,0,0,0,0.0537338,0,1,0,0.91255347,0.9874622486,0.88684141,0.9912702329,0,0
120976,5753,0,0,0,0.0369742,0,0,0,0.91328849,0.9833840232,0.89407988,0.988621807,0,0
121000,5755,0,0,0,0.0583058,0,3,0,0.91001746,0.9802203412,0.88483038,0.9861108143,0,0
112789,5756,0,0,0,0.0603839,0,0,0,0.91574575,0.9856969672,0.89432213,0.9897184509,0,0
89320,5758,0,0,0,0.068016,0,3,0,0.91341764,0.9873505892,0.8866826,0.9906803276,0,0
126516,5759,0,0,0,0.0340274,0,0,0,0.9108208,0.9784550598,0.88866899,0.9843530907,0,0
99637,5761,1,1,0,0.263289,1,34,1,0.91581424,0.9774501255,0.89414766,0.9865271503,0,0
92886,5762,0,0,0,0.062605,0,2,0,0.90345606,0.9903122209,0.87990265,0.9926893766,0,0
101158,5763,0,0,0,0.0347806,0,0,0,0.90960367,0.9822302098,0.88989801,0.9873856216,0,0
126425,5764,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
126672,5788,0,0,0,0.0360041,0,0,0,0.91408905,0.9841071505,0.88678913,0.9890216809,0,0
104969,5789,0,0,0,0.0338185,0,0,0,0.91488389,0.9789123315,0.89615081,0.983132417,0,0
111272,5791,0,0,0,0.0521928,0,0,0,0.90741098,0.969065039,0.89172421,0.9752409471,0,0
122861,5793,1,1,0,0.233733,1,13,0,0.88666628,0.9605842444,0.86112807,0.9585312514,0,0
104590,5794,0,0,0,0.0403236,0,1,0,0.90708082,0.9698891914,0.89080274,0.973636503,0,0
104156,5795,0,0,0,0.0798988,0,4,0,0.90942035,0.9810710792,0.88666268,0.9851787115,0,0
108141,5796,1,1,0,0.233195,1,22,1,0.91636815,0.9788591604,0.89298842,0.9851128659,0,0
83013,5797,0,0,0,0.0981605,0,7,0,0.90016106,0.9795237994,0.87431178,0.9835849561,0,0
112083,5799,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
114713,5800,0,0,0,0.0389869,0,0,0,0.91562782,0.9868295122,0.88808907,0.9907043951,0,0
125187,5801,0,0,0,0.0478998,0,1,0,0.90837889,0.9704528054,0.88379497,0.9756298913,0,0
100616,5802,1,1,0,0.358442,1,26,1,0.91599766,0.980730784,0.89224015,0.9848957169,0,0
98422,5803,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
125504,5806,1,1,0,0.376564,1,47,1,0.91399204,0.9756210388,0.89760199,0.9791039735,1,0
84508,5809,0,0,0,0.0434185,0,2,0,0.91738425,0.9827247012,0.8975209,0.9859300898,0,0
93811,5811,0,0,0,0.0616089,0,2,0,0.90415414,0.9721915012,0.88425325,0.977114423,0,0
127011,5812,0,0,0,0.0580501,0,3,0,0.89560671,0.9625409418,0.86851524,0.9652989155,0,0
108321,5835,1,1,0,0.232883,1,32,1,0.91904255,0.9825066996,0.89488618,0.9866904779,0,0
125521,5836,0,0,0,0.0977433,0,11,0,0.91521995,0.9760995789,0.89274086,0.9812486078,0,0
84732,5837,0,0,0,0.144052,0,15,0,0.91139596,0.9769130972,0.88313226,0.9819527916,0,0
107672,5841,1,1,0,0.207388,1,15,0,0.90967677,0.9716863755,0.88606887,0.9767029392,0,0
84103,5842,0,0,0,0.0373599,0,0,0,0.90905754,0.9770726105,0.88524802,0.9825472015,0,0
127488,5844,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
127527,5845,0,0,0,0.106117,0,12,0,0.91711448,0.9785773534,0.89761993,0.9856981856,0,0
125226,5846,1,1,0,0.200556,1,22,1,0.91426928,0.9791462845,0.88954992,0.9831452789,0,0
103079,5847,0,0,0,0.0653565,0,2,0,0.91528991,0.9804383428,0.89921541,0.9852125607,0,0
129272,5848,0,0,0,0.0923378,0,7,0,0.90579322,0.9923380408,0.87317037,0.993789521,0,0
128208,5849,1,1,0,0.285524,1,38,1,0.91287113,0.9845059339,0.88897061,0.9901971459,0,0
113744,5850,1,1,0,0.758442,1,81,1,0.91542561,0.9896528989,0.89508007,0.9927222941,0,0
83454,5853,0,0,0,0.0382065,0,0,0,0.90986145,0.9777266154,0.88582883,0.9818218128,0,0
129741,5855,0,0,0,0.0473607,0,0,0,0.907938,0.9563996768,0.88124428,0.9621604344,0,0
110214,5871,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
90577,5872,1,1,0,0.433503,1,47,1,0.91072645,0.9674060998,0.88905015,0.9708836401,0,0
130034,5873,0,0,0,0.0530202,0,2,0,0.91019609,0.9811242503,0.88845175,0.984774812,0,0
131251,5874,0,0,0,0.115203,0,8,0,0.9114595,0.9798694118,0.89575284,0.9845969386,0,0
127179,5876,0,0,0,0.0266812,0,0,0,0.89787981,0.9679112255,0.87618851,0.9744282339,0,0
122879,5878,1,1,0,0.482942,1,65,1,0.9086849,0.9797258497,0.88836997,0.9845717888,0,0
126741,5882,0,0,0,0.0980237,0,9,0,0.9025788,0.9799810711,0.8776925,0.984261728,0,0
124926,5883,0,0,0,0.0513319,0,1,0,0.90817887,0.9770300736,0.88748311,0.9815881825,0,0
93771,5884,1,1,0,0.271513,1,44,1,0.91710207,0.984793058,0.90192981,0.9904306218,0,0
122579,5886,0,0,0,0.131423,0,9,0,0.88685797,0.932610915,0.86558628,0.933878177,0,0
99538,5887,0,0,0,0.0312268,0,0,0,0.90449297,0.9833361692,0.87812109,0.9871933561,0,0
90066,5892,0,0,0,0.129646,0,13,0,0.91163051,0.9687087924,0.89391849,0.9738622384,0,0
81231,5901,1,1,0,0.607915,1,63,1,0.90063439,0.9938693692,0.87745272,0.9960840053,0,0
107091,5902,0,0,0,0.0664647,0,0,0,0.9141312,0.983516951,0.88937622,0.9871545299,0,0
86769,5904,0,0,0,0.0364606,0,1,0,0.91098611,0.9789123315,0.88814876,0.9846923807,0,0
106919,5907,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
127611,5908,1,1,0,0.837217,1,85,1,0.91901223,0.9851333532,0.89310873,0.988647109,0,0
120055,5909,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
129886,5910,0,0,0,0.133043,0,15,0,0.9139908,0.9842028585,0.89359075,0.9882534718,0,0
127453,5911,1,1,0,0.419052,1,68,1,0.9205547,0.978274278,0.89394522,0.9840870948,0,0
120514,5912,0,0,0,0.0583493,0,2,0,0.90909143,0.9765834362,0.88298247,0.9793435923,0,0
128475,5913,1,1,0,0.216656,1,26,1,0.91736768,0.9857395041,0.89470969,0.9900403763,0,0
116961,5914,0,0,0,0.0591219,0,0,0,0.9031077,0.9800608278,0.87311954,0.9838143323,0,0
92089,5916,0,0,0,0.0344272,0,0,0,0.90878906,0.9850801821,0.88606165,0.9886580308,0,0
114069,5918,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
128079,5919,1,1,0,1.19621,1,75,1,0.89004264,0.9830171424,0.86959331,0.9875806708,0,0
90116,5920,0,0,0,0.0352821,0,0,0,0.90857779,0.9728774087,0.88484188,0.9760597815,0,0
99838,5925,0,0,0,0.0813943,0,4,0,0.92813077,0.9825226509,0.90245831,0.9870364881,0,0
127353,5926,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89104,5927,0,0,0,0.0894206,0,7,0,0.90884363,0.9764664597,0.87677152,0.9805882587,0,0
105115,5940,0,0,0,0.0185693,0,0,0,0.9140265,0.9713194947,0.88609277,0.9748899897,0,0
124947,5941,0,0,0,0.0724081,0,6,0,0.91144748,0.9824535285,0.88848914,0.9866721385,0,0
112007,5945,0,0,0,0.0824852,0,8,0,0.90876946,0.971569399,0.89422538,0.9784251576,0,0
